 Razón Social , Empleado Venta , Almacén , Cliente Nombre , Cliente Doc. , #-DOC , # Doc. Relacionado , Fecha , Hora , Tip. Doc. , Unidad , Cantidad , Precio de Venta , IGV , Total , Descuento aplicado (%) , Conversión , Moneda , Codigo SKU , Cod. alternativo , Marca , Categoría , Características , Nombre , Descripción , Proveedor , Precio de costo , Empleado registro 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102959 ,  , 2025-04-25 , 08:55:09 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510158 ,  , ALFA , BOLSA ,  , 7*10*90 SOL NAT ,  , GRUPO PERU ALFA TRADER SOCIEDAD ANONIMA CERRADA ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102960 ,  , 2025-04-25 , 08:59:08 , BOLETA DE VENTA , UNIDAD ,0,0,0,0,0,0, PEN , 2510446 ,  , ALFA , PLATOS ,  , B2 SOL BLANCO ,  , GRUPO PERU ALFA TRADER SOCIEDAD ANONIMA CERRADA ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102960 ,  , 2025-04-25 , 08:59:08 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510483 ,  , PLASTIMIQ , BOLSA ,  , 12*16 TUCAN BL ,  , PLASTIMIQ S.R.LTDA. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102960 ,  , 2025-04-25 , 08:59:08 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510160 ,  , ALFA , BOLSA ,  , 10*15 ARDI ,  , DISTRIBUIDORA FORTIPLAST E.I.R.L. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102960 ,  , 2025-04-25 , 08:59:08 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510203 ,  , ALFA , BOLSA ,  , 3*6*50 CRISTAL ROJO ,  , GRUPO PERU ALFA TRADER SOCIEDAD ANONIMA CERRADA ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102960 ,  , 2025-04-25 , 08:59:08 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510179 ,  , ALFA , VASOS ,  , 9OZ BL VASO ALFA ,  , GLOBAL PERUVIAN S.A.C. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102960 ,  , 2025-04-25 , 08:59:08 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510293 ,  , EUROPEA , CUBIERTO ,  , TENEDOR 6 ,  , INDUSTRIAS HAWAI S.A.C. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102961 ,  , 2025-04-25 , 09:01:22 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510290 ,  , LA ECONOMICA , BOLSA ,  , 16*19 LA ECONÓMICA NE ,  , MILEN&PIERO PLAST E.I.R.L ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102961 ,  , 2025-04-25 , 09:01:22 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510154 ,  , ALFA , BOLSA ,  , 10*15*90 SOL NAT ,  , GLOBAL PERUVIAN S.A.C. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , NT02-13696 ,  , 2025-04-25 , 09:03:30 , NOTA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510479 ,  , PLASTIMIQ , BOLSA ,  , 16*19 REAL BL ,  , PLASTIMIQ S.R.LTDA. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , NT02-13696 ,  , 2025-04-25 , 09:03:30 , NOTA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510280 ,  , NN , OTROS ,  , BOTELLA 500ML ,  , HILARIO BECERRA JUAN ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102962 ,  , 2025-04-25 , 09:05:35 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510411 ,  , HAWAI , PLATOS ,  , DELI 800 ,  , INDUSTRIAS HAWAI S.A.C. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102962 ,  , 2025-04-25 , 09:05:35 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510202 ,  , ALFA , BOLSA ,  , 3*6*200 CRISTAL ,  , GRUPO PERU ALFA TRADER SOCIEDAD ANONIMA CERRADA ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102963 ,  , 2025-04-25 , 09:10:27 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510184 ,  , ALFA , ENVASES ,  , P15 ARDI ,  , GRUPO PERU ALFA TRADER SOCIEDAD ANONIMA CERRADA ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102964 ,  , 2025-04-25 , 09:11:21 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510424 ,  , ALFA , PLATOS ,  , P17 PP ALFA ,  , GRUPO PERU ALFA TRADER SOCIEDAD ANONIMA CERRADA ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102964 ,  , 2025-04-25 , 09:11:21 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510236 ,  , EUROPEA , CUBIERTO ,  , CUCHARITA 5 ,  , INDUSTRIAS EUROPEAS S.A.C. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102965 ,  , 2025-04-25 , 09:13:02 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510290 ,  , LA ECONOMICA , BOLSA ,  , 16*19 LA ECONÓMICA NE ,  , MILEN&PIERO PLAST E.I.R.L ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102965 ,  , 2025-04-25 , 09:13:02 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510484 ,  , PLASTIMIQ , BOLSA ,  , 12*16 TUCAN CO ,  , PLASTIMIQ S.R.LTDA. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102966 ,  , 2025-04-25 , 09:16:22 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510293 ,  , EUROPEA , CUBIERTO ,  , TENEDOR 6 ,  , INDUSTRIAS HAWAI S.A.C. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102966 ,  , 2025-04-25 , 09:16:22 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510158 ,  , ALFA , BOLSA ,  , 7*10*90 SOL NAT ,  , GRUPO PERU ALFA TRADER SOCIEDAD ANONIMA CERRADA ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102967 ,  , 2025-04-25 , 09:18:04 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510286 ,  , PLASTIMIQ , BOLSA ,  , 12*17 ROLLOMIQ ,  , PLASTIMIQ S.R.LTDA. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102968 ,  , 2025-04-25 , 09:19:27 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510472 ,  , PLASTIMIQ , BOLSA ,  , 7*10 ROLLOMIQ ,  , PLASTIMIQ S.R.LTDA. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102969 ,  , 2025-04-25 , 09:23:09 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510158 ,  , ALFA , BOLSA ,  , 7*10*90 SOL NAT ,  , GRUPO PERU ALFA TRADER SOCIEDAD ANONIMA CERRADA ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102969 ,  , 2025-04-25 , 09:23:09 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510156 ,  , ALFA , BOLSA ,  , 8*12*90 SOL NAT ,  , DISTRIBUIDORA FORTIPLAST E.I.R.L. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102970 ,  , 2025-04-25 , 09:28:38 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510502 ,  , PLASTIMIQ , BOLSA ,  , 21*24 REAL BL ,  , PLASTIMIQ S.R.LTDA. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102970 ,  , 2025-04-25 , 09:28:38 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510384 ,  , HAWAI , OTROS ,  , SORBETE NORMAL ,  , INDUSTRIAS HAWAI S.A.C. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102971 ,  , 2025-04-25 , 09:30:45 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510487 ,  , PLASTIMIQ , BOLSA ,  , 16*19 REALCITO ,  , PLASTIMIQ S.R.LTDA. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102971 ,  , 2025-04-25 , 09:30:45 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510256 ,  , PULPINI , PAPEL ,  , PULPINI SERVILLETA GRANEL ,  , RINBRAX S.A.C. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102971 ,  , 2025-04-25 , 09:30:45 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510148 ,  , ALFA , BOLSA ,  , 10*15 ALFA NAT ,  , GLOBAL PERUVIAN S.A.C. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102971 ,  , 2025-04-25 , 09:30:45 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510150 ,  , ALFA , BOLSA ,  , 7*10 ALFA NAT ,  , DISTRIBUIDORA FORTIPLAST E.I.R.L. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102972 ,  , 2025-04-25 , 09:36:14 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510165 ,  , ALFA , VASOS ,  , 3OZ NAT ALFA ,  , GRUPO PERU ALFA TRADER SOCIEDAD ANONIMA CERRADA ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102973 ,  , 2025-04-25 , 09:37:47 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510280 ,  , NN , OTROS ,  , BOTELLA 500ML ,  , HILARIO BECERRA JUAN ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102974 ,  , 2025-04-25 , 09:41:49 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510480 ,  , PLASTIMIQ , BOLSA ,  , 16*19 REAL NE ,  , PLASTIMIQ S.R.LTDA. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102975 ,  , 2025-04-25 , 09:42:54 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510318 ,  , PAMOLSA , ENVASES ,  , 6OZ EC TR CACER PP ,  , DESCARTABLES PROVEEDORES S.R.L. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102976 ,  , 2025-04-25 , 09:48:16 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510160 ,  , ALFA , BOLSA ,  , 10*15 ARDI ,  , DISTRIBUIDORA FORTIPLAST E.I.R.L. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102976 ,  , 2025-04-25 , 09:48:16 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510203 ,  , ALFA , BOLSA ,  , 3*6*50 CRISTAL ROJO ,  , GRUPO PERU ALFA TRADER SOCIEDAD ANONIMA CERRADA ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102976 ,  , 2025-04-25 , 09:48:16 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510208 ,  , ALFA , BOLSA ,  , 5*10*50 CRISTAL ROJO ,  , GRUPO PERU ALFA TRADER SOCIEDAD ANONIMA CERRADA ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102976 ,  , 2025-04-25 , 09:48:16 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510192 ,  , ALFA , PLATOS ,  , B5 JUNIOR ,  , GRUPO PERU ALFA TRADER SOCIEDAD ANONIMA CERRADA ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102977 ,  , 2025-04-25 , 09:50:11 , BOLETA DE VENTA , UNIDAD ,0,0,0,0,0,0, PEN , 2510446 ,  , ALFA , PLATOS ,  , B2 SOL BLANCO ,  , GRUPO PERU ALFA TRADER SOCIEDAD ANONIMA CERRADA ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102977 ,  , 2025-04-25 , 09:50:11 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510483 ,  , PLASTIMIQ , BOLSA ,  , 12*16 TUCAN BL ,  , PLASTIMIQ S.R.LTDA. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102977 ,  , 2025-04-25 , 09:50:11 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510498 ,  , PLASTIMIQ , BOLSA ,  , 10*15 RAYO ,  , POLIMIQ DEL PERU S.A.C. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102977 ,  , 2025-04-25 , 09:50:11 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510487 ,  , PLASTIMIQ , BOLSA ,  , 16*19 REALCITO ,  , PLASTIMIQ S.R.LTDA. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102977 ,  , 2025-04-25 , 09:50:11 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510208 ,  , ALFA , BOLSA ,  , 5*10*50 CRISTAL ROJO ,  , GRUPO PERU ALFA TRADER SOCIEDAD ANONIMA CERRADA ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102977 ,  , 2025-04-25 , 09:50:11 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510203 ,  , ALFA , BOLSA ,  , 3*6*50 CRISTAL ROJO ,  , GRUPO PERU ALFA TRADER SOCIEDAD ANONIMA CERRADA ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102978 ,  , 2025-04-25 , 09:51:06 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510293 ,  , EUROPEA , CUBIERTO ,  , TENEDOR 6 ,  , INDUSTRIAS HAWAI S.A.C. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102978 ,  , 2025-04-25 , 09:51:06 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510487 ,  , PLASTIMIQ , BOLSA ,  , 16*19 REALCITO ,  , PLASTIMIQ S.R.LTDA. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102978 ,  , 2025-04-25 , 09:51:06 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510184 ,  , ALFA , ENVASES ,  , P15 ARDI ,  , GRUPO PERU ALFA TRADER SOCIEDAD ANONIMA CERRADA ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102978 ,  , 2025-04-25 , 09:51:06 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510144 ,  , ALFA , BOLSA ,  , 6*6 ALFA BL ,  , GRUPO PERU ALFA TRADER SOCIEDAD ANONIMA CERRADA ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102979 ,  , 2025-04-25 , 09:59:50 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510192 ,  , ALFA , PLATOS ,  , B5 JUNIOR ,  , GRUPO PERU ALFA TRADER SOCIEDAD ANONIMA CERRADA ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102979 ,  , 2025-04-25 , 09:59:50 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510202 ,  , ALFA , BOLSA ,  , 3*6*200 CRISTAL ,  , GRUPO PERU ALFA TRADER SOCIEDAD ANONIMA CERRADA ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102979 ,  , 2025-04-25 , 09:59:50 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510208 ,  , ALFA , BOLSA ,  , 5*10*50 CRISTAL ROJO ,  , GRUPO PERU ALFA TRADER SOCIEDAD ANONIMA CERRADA ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102979 ,  , 2025-04-25 , 09:59:50 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510498 ,  , PLASTIMIQ , BOLSA ,  , 10*15 RAYO ,  , POLIMIQ DEL PERU S.A.C. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102980 ,  , 2025-04-25 , 10:05:07 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510160 ,  , ALFA , BOLSA ,  , 10*15 ARDI ,  , DISTRIBUIDORA FORTIPLAST E.I.R.L. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102980 ,  , 2025-04-25 , 10:05:07 , BOLETA DE VENTA , UNIDAD ,0,0,0,0,0,0, PEN , 2510U01 ,  , FUERTAZA , BOLSA ,  , 20*30*1 FUERTAZA NE ,  ,  ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102980 ,  , 2025-04-25 , 10:05:07 , BOLETA DE VENTA , CIENTO ,0,0,0,0,0,0, PEN , 2510382 ,  , NN , OTROS ,  , BOTELLA 300ML ,  , HILARIO BECERRA JUAN ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102980 ,  , 2025-04-25 , 10:05:07 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510154 ,  , ALFA , BOLSA ,  , 10*15*90 SOL NAT ,  , GLOBAL PERUVIAN S.A.C. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102980 ,  , 2025-04-25 , 10:05:07 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510156 ,  , ALFA , BOLSA ,  , 8*12*90 SOL NAT ,  , DISTRIBUIDORA FORTIPLAST E.I.R.L. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102981 ,  , 2025-04-25 , 10:06:54 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510283 ,  , PLASTIMIQ , BOLSA ,  , RAYO 6OZ ,  , DISTRIBUIDORA FORTIPLAST E.I.R.L. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102981 ,  , 2025-04-25 , 10:06:54 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510483 ,  , PLASTIMIQ , BOLSA ,  , 12*16 TUCAN BL ,  , PLASTIMIQ S.R.LTDA. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102982 ,  , 2025-04-25 , 10:07:25 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510476 ,  , PLASTIMIQ , BOLSA ,  , 12*13 REAL BL ,  , PLASTIMIQ S.R.LTDA. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102982 ,  , 2025-04-25 , 10:07:25 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510483 ,  , PLASTIMIQ , BOLSA ,  , 12*16 TUCAN BL ,  , PLASTIMIQ S.R.LTDA. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102982 ,  , 2025-04-25 , 10:07:25 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510228 ,  , FUERTAZA , BOLSA ,  , 26*40 FUERTAZA NEGRO ,  , GUARNIZ PRETEL WILLY HAINER ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102983 ,  , 2025-04-25 , 10:09:54 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510283 ,  , PLASTIMIQ , BOLSA ,  , RAYO 6OZ ,  , DISTRIBUIDORA FORTIPLAST E.I.R.L. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , señora  piñateria , 99999999 , BB02-102984 ,  , 2025-04-25 , 10:11:35 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510290 ,  , LA ECONOMICA , BOLSA ,  , 16*19 LA ECONÓMICA NE ,  , MILEN&PIERO PLAST E.I.R.L ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102985 ,  , 2025-04-25 , 10:13:30 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510191 ,  , ALFA , PLATOS ,  , B2 JUNIOR ,  , GRUPO PERU ALFA TRADER SOCIEDAD ANONIMA CERRADA ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102985 ,  , 2025-04-25 , 10:13:30 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510203 ,  , ALFA , BOLSA ,  , 3*6*50 CRISTAL ROJO ,  , GRUPO PERU ALFA TRADER SOCIEDAD ANONIMA CERRADA ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102985 ,  , 2025-04-25 , 10:13:30 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510377 ,  , S/M , OTROS ,  , 6*6 ME PAPEL ,  , GRUPO PROEXCELENCIA SAC ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102985 ,  , 2025-04-25 , 10:13:30 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510293 ,  , EUROPEA , CUBIERTO ,  , TENEDOR 6 ,  , INDUSTRIAS HAWAI S.A.C. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102985 ,  , 2025-04-25 , 10:13:30 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510255 ,  , PULPINI , PAPEL ,  , PULPINI SERVILLETA ,  , RINBRAX S.A.C. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102985 ,  , 2025-04-25 , 10:13:30 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510154 ,  , ALFA , BOLSA ,  , 10*15*90 SOL NAT ,  , GLOBAL PERUVIAN S.A.C. ,0, TONY TONY 
 INVERSIONES HRCII S.A.C. , TONY TONY , Tienda Tantamayo , Cliente Genérico , 99999999 , BB02-102985 ,  , 2025-04-25 , 10:13:30 , BOLETA DE VENTA , PAQUETE ,0,0,0,0,0,0, PEN , 2510477 ,  , PLASTIMIQ , BOLSA ,  , 12*16 REAL BL ,  , PLASTIMIQ S.R.LTDA. ,0, TONY TONY 
